"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"7479",2013,8,8,47,2145,182,305,18,167,"B6",611,"N618JB","JFK","LAS",296,2248,21,45,2013-08-08 21:00:00
"7480",2013,8,8,51,2055,236,158,2230,208,"WN",579,"N481WN","LGA","MDW",108,725,20,55,2013-08-08 20:00:00
"7481",2013,8,8,103,2245,138,219,2359,140,"B6",1816,"N353JB","JFK","SYR",46,209,22,45,2013-08-08 22:00:00
"7482",2013,8,8,108,2245,143,405,135,150,"B6",623,"N663JB","JFK","LAX",330,2475,22,45,2013-08-08 22:00:00
"7483",2013,8,8,108,2130,218,324,2359,205,"B6",1677,"N307JB","JFK","JAX",107,828,21,30,2013-08-08 21:00:00
"7484",2013,8,8,111,2255,136,220,14,126,"B6",108,"N216JB","JFK","PWM",45,273,22,55,2013-08-08 22:00:00
"7485",2013,8,8,115,2159,196,219,2327,172,"EV",4560,"N14573","EWR","BTV",48,266,21,59,2013-08-08 21:00:00
"7486",2013,8,8,213,2359,134,546,340,126,"B6",839,"N534JB","JFK","BQN",190,1576,23,59,2013-08-08 23:00:00
"7487",2013,8,8,218,2245,213,320,3,197,"B6",486,"N228JB","JFK","ROC",47,264,22,45,2013-08-08 22:00:00
"7488",2013,8,8,1025,820,125,1244,1043,121,"EV",4998,"N751EV","LGA","MCI",145,1107,8,20,2013-08-08 08:00:00
"7489",2013,8,8,1211,920,171,1415,1133,162,"EV",4952,"N758EV","LGA","CLT",89,544,9,20,2013-08-08 09:00:00
"7490",2013,8,8,1407,1049,198,1622,1308,194,"UA",454,"N537UA","EWR","LAS",296,2227,10,49,2013-08-08 10:00:00
"7491",2013,8,8,1519,1158,201,1707,1330,217,"EV",5795,"N22909","EWR","PIT",54,319,11,58,2013-08-08 11:00:00
"7492",2013,8,8,1551,1209,222,1840,1418,262,"UA",279,"N823UA","EWR","PHX",285,2133,12,9,2013-08-08 12:00:00
"7493",2013,8,8,1643,1159,284,1823,1317,306,"EV",4233,"N12136","EWR","BTV",48,266,11,59,2013-08-08 11:00:00
"7494",2013,8,8,1752,1333,259,2114,1539,335,"EV",4193,"N34110","EWR","MSP",160,1008,13,33,2013-08-08 13:00:00
"7495",2013,8,8,1816,1555,141,2009,1739,150,"9E",3459,"N930XJ","JFK","BNA",105,765,15,55,2013-08-08 15:00:00
"7496",2013,8,8,1818,1242,336,2113,1513,360,"UA",1615,"N13750","EWR","ATL",100,746,12,42,2013-08-08 12:00:00
"7497",2013,8,8,1819,1519,180,5,1820,345,"UA",996,"N593UA","EWR","SFO",420,2565,15,19,2013-08-08 15:00:00
"7498",2013,8,8,1826,1430,236,2113,1610,303,"EV",4596,"N12967","EWR","STL",133,872,14,30,2013-08-08 14:00:00
"7499",2013,8,8,1857,1615,162,2156,1831,205,"DL",1619,"N907DL","LGA","MSP",154,1020,16,15,2013-08-08 16:00:00
"7500",2013,8,8,1903,1445,258,2258,1747,311,"B6",1171,"N568JB","LGA","FLL",145,1076,14,45,2013-08-08 14:00:00
"7501",2013,8,8,1910,1513,237,2215,1719,296,"EV",4667,"N17169","EWR","MSP",154,1008,15,13,2013-08-08 15:00:00
"7502",2013,8,8,1915,1359,316,2214,1632,342,"DL",2247,"N521US","LGA","ATL",99,762,13,59,2013-08-08 13:00:00
"7503",2013,8,8,1928,1700,148,2315,2018,177,"DL",1163,"N703TW","JFK","LAX",314,2475,17,0,2013-08-08 17:00:00
"7504",2013,8,8,1929,1712,137,2123,1907,136,"B6",1185,"N190JB","JFK","RDU",67,427,17,12,2013-08-08 17:00:00
"7505",2013,8,8,1936,1735,121,2144,1915,149,"WN",19,"N240WN","EWR","STL",133,872,17,35,2013-08-08 17:00:00
"7506",2013,8,8,1946,1645,181,2138,1815,203,"WN",2625,"N717SA","LGA","MDW",112,725,16,45,2013-08-08 16:00:00
"7507",2013,8,8,1947,1636,191,2137,1805,212,"B6",918,"N348JB","JFK","BOS",39,187,16,36,2013-08-08 16:00:00
"7508",2013,8,8,1948,1431,317,2131,1605,326,"EV",5713,"N835AS","LGA","IAD",72,229,14,31,2013-08-08 14:00:00
"7509",2013,8,8,1951,1729,142,2336,2055,161,"VX",193,"N631VA","EWR","SFO",348,2565,17,29,2013-08-08 17:00:00
"7510",2013,8,8,1955,1711,164,2149,1851,178,"B6",1516,"N192JB","JFK","SYR",47,209,17,11,2013-08-08 17:00:00
"7511",2013,8,8,1955,1712,163,2310,2022,168,"UA",1078,"N76505","EWR","SAT",204,1569,17,12,2013-08-08 17:00:00
"7512",2013,8,8,1956,1705,171,2203,1910,173,"AA",1711,"N3GSAA","JFK","ORD",123,740,17,5,2013-08-08 17:00:00
"7513",2013,8,8,1958,1525,273,2220,1740,280,"MQ",3532,"N720MQ","LGA","XNA",139,1147,15,25,2013-08-08 15:00:00
"7514",2013,8,8,2002,1755,127,2304,2045,139,"AA",785,"N3AJAA","LGA","DFW",186,1389,17,55,2013-08-08 17:00:00
"7515",2013,8,8,2002,1800,122,2226,2002,144,"UA",1187,"N27733","EWR","CLE",71,404,18,0,2013-08-08 18:00:00
"7516",2013,8,8,2004,1712,172,2213,1844,209,"B6",408,"N368JB","JFK","PWM",52,273,17,12,2013-08-08 17:00:00
"7517",2013,8,8,2007,1800,127,8,2102,186,"B6",359,"N558JB","JFK","BUR",329,2465,18,0,2013-08-08 18:00:00
"7518",2013,8,8,2009,1605,244,8,1925,283,"DL",1394,"N3764D","JFK","PDX",348,2454,16,5,2013-08-08 16:00:00
"7519",2013,8,8,2010,1550,260,2315,1805,310,"WN",262,"N494WN","EWR","DEN",256,1605,15,50,2013-08-08 15:00:00
"7520",2013,8,8,2011,1735,156,2250,1937,193,"YV",2751,"N918FJ","LGA","CLT",78,544,17,35,2013-08-08 17:00:00
"7521",2013,8,8,2014,1800,134,2158,1930,148,"WN",625,"N933WN","EWR","MDW",107,711,18,0,2013-08-08 18:00:00
"7522",2013,8,8,2019,1655,204,2316,2005,191,"VX",413,"N623VA","JFK","LAX",325,2475,16,55,2013-08-08 16:00:00
"7523",2013,8,8,2022,1755,147,28,2114,194,"UA",212,"N534UA","EWR","SFO",352,2565,17,55,2013-08-08 17:00:00
"7524",2013,8,8,2025,1731,174,2224,1849,215,"B6",2580,"N354JB","EWR","BOS",43,200,17,31,2013-08-08 17:00:00
"7525",2013,8,8,2026,1800,146,2229,1946,163,"UA",1455,"N39726","LGA","ORD",123,733,18,0,2013-08-08 18:00:00
"7526",2013,8,8,2030,1700,210,2339,2000,219,"AA",773,"N553AA","LGA","DFW",184,1389,17,0,2013-08-08 17:00:00
"7527",2013,8,8,2032,1800,152,2301,1958,183,"EV",4410,"N15912","EWR","CAE",85,602,18,0,2013-08-08 18:00:00
"7528",2013,8,8,2039,1735,184,7,2030,217,"AA",145,"N3CWAA","JFK","SAN",328,2446,17,35,2013-08-08 17:00:00
"7529",2013,8,8,2045,1845,120,15,2115,180,"DL",245,"N3757D","JFK","PHX",329,2153,18,45,2013-08-08 18:00:00
"7530",2013,8,8,2054,1600,294,2237,1723,314,"US",2187,"N764US","LGA","DCA",59,214,16,0,2013-08-08 16:00:00
"7531",2013,8,8,2056,1641,255,2354,1913,281,"EV",3854,"N21537","EWR","ATL",107,746,16,41,2013-08-08 16:00:00
"7532",2013,8,8,2103,1900,123,2344,2132,132,"DL",947,"N997DL","LGA","ATL",106,762,19,0,2013-08-08 19:00:00
"7533",2013,8,8,2103,1900,123,18,2156,142,"UA",1417,"N38424","EWR","PBI",135,1023,19,0,2013-08-08 19:00:00
"7534",2013,8,8,2103,1820,163,2239,2012,147,"UA",589,"N843UA","EWR","ORD",117,719,18,20,2013-08-08 18:00:00
"7535",2013,8,8,2105,1629,276,2353,1927,266,"B6",1161,"N556JB","LGA","PBI",129,1035,16,29,2013-08-08 16:00:00
"7536",2013,8,8,2109,1830,159,2337,2055,162,"WN",1454,"N213WN","EWR","MSY",152,1167,18,30,2013-08-08 18:00:00
"7537",2013,8,8,2110,1759,191,2353,2106,167,"DL",1585,"N936DL","LGA","MCO",119,950,17,59,2013-08-08 17:00:00
"7538",2013,8,8,2113,1700,253,2346,1938,248,"DL",1499,"N365NW","LGA","ATL",102,762,17,0,2013-08-08 17:00:00
"7539",2013,8,8,2118,1600,318,2300,1747,313,"EV",5091,"N751EV","LGA","PIT",57,335,16,0,2013-08-08 16:00:00
"7540",2013,8,8,2120,1710,250,15,2005,250,"AA",257,"N5FJAA","JFK","LAS",302,2248,17,10,2013-08-08 17:00:00
"7541",2013,8,8,2123,1700,263,2302,1846,256,"UA",1437,"N14214","LGA","ORD",115,733,17,0,2013-08-08 17:00:00
"7542",2013,8,8,2127,1730,237,2339,1940,239,"DL",2331,"N907DE","LGA","DTW",82,502,17,30,2013-08-08 17:00:00
"7543",2013,8,8,2129,1920,129,2305,2045,140,"AA",1762,"N3GGAA","JFK","BOS",41,187,19,20,2013-08-08 19:00:00
"7544",2013,8,8,2129,1855,154,114,2225,169,"VX",29,"N635VA","JFK","SFO",353,2586,18,55,2013-08-08 18:00:00
"7545",2013,8,8,2132,1900,152,2250,2030,140,"US",2193,"N746UW","LGA","DCA",39,214,19,0,2013-08-08 19:00:00
"7546",2013,8,8,2133,1815,198,2255,1945,190,"WN",2603,"N491WN","LGA","BNA",108,764,18,15,2013-08-08 18:00:00
"7547",2013,8,8,2134,1930,124,2325,2105,140,"EV",4191,"N11535","EWR","BNA",114,748,19,30,2013-08-08 19:00:00
"7548",2013,8,8,2135,1901,154,55,2213,162,"B6",201,"N179JB","JFK","FLL",140,1069,19,1,2013-08-08 19:00:00
"7549",2013,8,8,2135,1825,190,2311,2009,182,"EV",5207,"N710EV","LGA","BGR",57,378,18,25,2013-08-08 18:00:00
"7550",2013,8,8,2145,1800,225,8,2039,209,"DL",61,"N685DA","LGA","ATL",104,762,18,0,2013-08-08 18:00:00
"7551",2013,8,8,2145,1910,155,2315,2056,139,"EV",5038,"N614QX","LGA","BHM",114,866,19,10,2013-08-08 19:00:00
"7552",2013,8,8,2147,1942,125,2324,2100,144,"EV",4373,"N16559","EWR","DCA",38,199,19,42,2013-08-08 19:00:00
"7553",2013,8,8,2150,1910,160,53,2238,135,"DL",1091,"N338NB","JFK","SAT",200,1587,19,10,2013-08-08 19:00:00
"7554",2013,8,8,2151,1735,256,2307,1906,241,"DL",2383,"N335NB","LGA","PWM",40,269,17,35,2013-08-08 17:00:00
"7555",2013,8,8,2152,1939,133,135,2250,165,"UA",206,"N436UA","EWR","SEA",330,2402,19,39,2013-08-08 19:00:00
"7556",2013,8,8,2155,1805,230,27,2040,227,"DL",569,"N3767","JFK","ATL",101,760,18,5,2013-08-08 18:00:00
"7557",2013,8,8,2155,1640,315,2331,1815,316,"MQ",2949,"N645MQ","JFK","BNA",112,765,16,40,2013-08-08 16:00:00
"7558",2013,8,8,2156,1940,136,43,2142,181,"EV",4361,"N16951","EWR","TYS",92,631,19,40,2013-08-08 19:00:00
"7559",2013,8,8,2159,1900,179,2305,2012,173,"US",2160,"N947UW","LGA","BOS",42,184,19,0,2013-08-08 19:00:00
"7560",2013,8,8,2200,1930,150,141,2304,157,"UA",1532,"N14231","EWR","SFO",370,2565,19,30,2013-08-08 19:00:00
"7561",2013,8,8,2202,2001,121,58,2254,124,"B6",1083,"N638JB","JFK","MCO",120,944,20,1,2013-08-08 20:00:00
"7562",2013,8,8,2202,1935,147,12,2135,157,"EV",5454,"N200PQ","EWR","DTW",80,488,19,35,2013-08-08 19:00:00
"7563",2013,8,8,2205,1930,155,40,2232,128,"DL",1435,"N955DL","LGA","TPA",130,1010,19,30,2013-08-08 19:00:00
"7564",2013,8,8,2209,1930,159,50,2239,131,"DL",1854,"N331NW","LGA","FLL",139,1076,19,30,2013-08-08 19:00:00
"7565",2013,8,8,2210,1827,223,51,2033,258,"US",425,"N542UW","JFK","CLT",94,541,18,27,2013-08-08 18:00:00
"7566",2013,8,8,2211,1920,171,17,2123,174,"EV",4434,"N14153","EWR","CLT",77,529,19,20,2013-08-08 19:00:00
"7567",2013,8,8,2213,1936,157,51,2233,138,"B6",1271,"N584JB","LGA","FLL",139,1076,19,36,2013-08-08 19:00:00
"7568",2013,8,8,2213,1930,163,2326,2051,155,"EV",5769,"N827AS","LGA","IAD",43,229,19,30,2013-08-08 19:00:00
"7569",2013,8,8,2217,1935,162,17,2120,177,"MQ",3535,"N502MQ","JFK","CMH",69,483,19,35,2013-08-08 19:00:00
"7570",2013,8,8,2226,2025,121,155,2324,151,"UA",771,"N597UA","JFK","LAX",339,2475,20,25,2013-08-08 20:00:00
"7571",2013,8,8,2227,1959,148,14,2146,148,"EV",6120,"N12564","LGA","CLE",79,419,19,59,2013-08-08 19:00:00
"7572",2013,8,8,2228,2025,123,141,2321,140,"B6",1295,"N559JB","JFK","AUS",196,1521,20,25,2013-08-08 20:00:00
"7573",2013,8,8,2231,2000,151,2348,2136,132,"UA",1128,"N24702","LGA","ORD",114,733,20,0,2013-08-08 20:00:00
"7574",2013,8,8,2233,2009,144,105,2235,150,"EV",4333,"N25134","EWR","TUL",169,1215,20,9,2013-08-08 20:00:00
"7575",2013,8,8,2239,2010,149,5,2134,151,"B6",418,"N373JB","JFK","BOS",41,187,20,10,2013-08-08 20:00:00
"7576",2013,8,8,2242,1950,172,9,2130,159,"AA",363,"N476AA","LGA","ORD",118,733,19,50,2013-08-08 19:00:00
"7577",2013,8,8,2243,2036,127,28,2205,143,"B6",686,"N284JB","JFK","ROC",53,264,20,36,2013-08-08 20:00:00
"7578",2013,8,8,2244,1940,184,219,2255,204,"B6",161,"N503JB","JFK","SMF",339,2521,19,40,2013-08-08 19:00:00
"7579",2013,8,8,2256,2001,175,225,2305,200,"VX",415,"N628VA","JFK","LAX",330,2475,20,1,2013-08-08 20:00:00
"7580",2013,8,8,2303,2030,153,25,2156,149,"9E",4218,"N8623A","JFK","PHL",26,94,20,30,2013-08-08 20:00:00
"7581",2013,8,8,2303,1915,228,37,2131,186,"EV",5268,"N708EV","LGA","CLT",75,544,19,15,2013-08-08 19:00:00
"7582",2013,8,8,2314,2055,139,142,2324,138,"EV",4351,"N13992","EWR","JAX",112,820,20,55,2013-08-08 20:00:00
"7583",2013,8,8,2318,1920,238,151,2210,221,"AA",1691,"N4UBAA","EWR","DFW",179,1372,19,20,2013-08-08 19:00:00
"7584",2013,8,8,2318,2030,168,37,2202,155,"FL",485,"N928AT","LGA","CAK",57,397,20,30,2013-08-08 20:00:00
"7585",2013,8,8,2324,2028,176,206,2247,199,"B6",135,"N592JB","JFK","PHX",282,2153,20,28,2013-08-08 20:00:00
"7586",2013,8,8,2325,1800,325,105,1950,315,"MQ",3526,"N543MQ","LGA","CMH",70,479,18,0,2013-08-08 18:00:00
"7587",2013,8,8,2331,2040,171,35,2154,161,"B6",2680,"N231JB","EWR","BOS",39,200,20,40,2013-08-08 20:00:00
"7588",2013,8,8,2334,1454,520,120,1710,490,"EV",4978,"N758EV","LGA","CLT",76,544,14,54,2013-08-08 14:00:00
"7589",2013,8,8,2342,1905,277,48,2045,243,"WN",542,"N741SA","LGA","MKE",113,738,19,5,2013-08-08 19:00:00
"7590",2013,8,8,2343,2140,123,113,2300,133,"MQ",3621,"N805MQ","JFK","DCA",48,213,21,40,2013-08-08 21:00:00
"7591",2013,8,8,2343,2130,133,107,2245,142,"MQ",3660,"N828MQ","LGA","BNA",111,764,21,30,2013-08-08 21:00:00
"7592",2013,8,8,2346,2045,181,200,2308,172,"9E",3470,"N912XJ","JFK","CVG",85,589,20,45,2013-08-08 20:00:00
"7593",2013,8,8,2351,2100,171,109,2235,154,"AA",371,"N568AA","LGA","ORD",118,733,21,0,2013-08-08 21:00:00
"7594",2013,8,8,2357,2101,176,352,100,172,"B6",1103,"N649JB","JFK","SJU",194,1598,21,1,2013-08-08 21:00:00
"7595",2013,8,8,2359,2100,179,212,2336,156,"B6",499,"N608JB","LGA","MCO",115,950,21,0,2013-08-08 21:00:00
"7596",2013,8,9,15,2129,166,217,2349,148,"EV",3823,"N16546","EWR","SDF",104,642,21,29,2013-08-09 21:00:00
"7597",2013,8,9,23,2159,144,133,2327,126,"EV",4560,"N11137","EWR","BTV",45,266,21,59,2013-08-09 21:00:00
"7598",2013,8,9,27,2130,177,307,14,173,"B6",1371,"N665JB","LGA","FLL",137,1076,21,30,2013-08-09 21:00:00
"7599",2013,8,9,32,1808,384,219,2027,352,"UA",525,"N416UA","EWR","DEN",210,1605,18,8,2013-08-09 18:00:00
"7600",2013,8,9,39,2101,218,418,100,198,"B6",1103,"N587JB","JFK","SJU",193,1598,21,1,2013-08-09 21:00:00
"7601",2013,8,9,100,2150,190,337,45,172,"B6",1201,"N554JB","JFK","FLL",140,1069,21,50,2013-08-09 21:00:00
"7602",2013,8,9,236,2359,157,611,350,141,"B6",745,"N565JB","JFK","PSE",196,1617,23,59,2013-08-09 23:00:00
"7603",2013,8,9,859,620,159,1107,817,170,"EV",4963,"N371CA","EWR","MSP",148,1008,6,20,2013-08-09 06:00:00
"7604",2013,8,9,940,645,175,1145,835,190,"MQ",3599,"N535MQ","LGA","MSP",152,1020,6,45,2013-08-09 06:00:00
"7605",2013,8,9,1131,820,191,1333,1026,187,"EV",4380,"N14174","EWR","MSP",159,1008,8,20,2013-08-09 08:00:00
"7606",2013,8,9,1206,1000,126,1333,1125,128,"EV",5736,"N829AS","LGA","IAD",44,229,10,0,2013-08-09 10:00:00
"7607",2013,8,9,1233,959,154,1439,1207,152,"EV",4495,"N14198","EWR","SAV",99,708,9,59,2013-08-09 09:00:00
"7608",2013,8,9,1659,1431,148,1913,1605,188,"EV",5713,"N829AS","LGA","IAD",83,229,14,31,2013-08-09 14:00:00
"7609",2013,8,9,1753,1459,174,1901,1620,161,"UA",779,"N840UA","EWR","BOS",47,200,14,59,2013-08-09 14:00:00
"7610",2013,8,9,1755,1500,175,2135,1724,251,"EV",5199,"N758EV","LGA","CHS",106,641,15,0,2013-08-09 15:00:00
"7611",2013,8,9,1807,1441,206,2143,1755,228,"DL",1779,"N339NW","LGA","FLL",151,1076,14,41,2013-08-09 14:00:00
"7612",2013,8,9,1854,1545,189,2258,2005,173,"DL",4,"N393DA","JFK","SJU",197,1598,15,45,2013-08-09 15:00:00
"7613",2013,8,9,1857,1524,213,2254,1825,269,"UA",996,"N509UA","EWR","SFO",350,2565,15,24,2013-08-09 15:00:00
"7614",2013,8,9,1910,1535,215,2204,1850,194,"B6",1729,"N565JB","JFK","RSW",139,1074,15,35,2013-08-09 15:00:00
"7615",2013,8,9,1911,1710,121,2212,2000,132,"WN",580,"N233LV","EWR","HOU",186,1411,17,10,2013-08-09 17:00:00
"7616",2013,8,9,1912,1645,147,2108,1807,181,"EV",4511,"N27200","EWR","ROC",44,246,16,45,2013-08-09 16:00:00
"7617",2013,8,9,1912,1710,122,2322,2035,167,"UA",769,"N589UA","JFK","SFO",358,2586,17,10,2013-08-09 17:00:00
"7618",2013,8,9,1922,1700,142,2111,1846,145,"UA",1424,"N76503","LGA","ORD",115,733,17,0,2013-08-09 17:00:00
"7619",2013,8,9,1928,1702,146,2221,2003,138,"UA",1661,"N17730","LGA","IAH",182,1416,17,2,2013-08-09 17:00:00
"7620",2013,8,9,1932,1659,153,2143,1825,198,"UA",244,"N839UA","EWR","BOS",45,200,16,59,2013-08-09 16:00:00
"7621",2013,8,9,1941,1605,216,2139,1740,239,"AA",1750,"N3FCAA","JFK","BOS",43,187,16,5,2013-08-09 16:00:00
"7622",2013,8,9,1944,1605,219,2325,1925,240,"DL",1394,"N3764D","JFK","PDX",324,2454,16,5,2013-08-09 16:00:00
"7623",2013,8,9,1944,1659,165,2205,1833,212,"UA",708,"N484UA","EWR","ORD",111,719,16,59,2013-08-09 16:00:00
"7624",2013,8,9,1957,1713,164,2230,1919,191,"EV",4678,"N16151","EWR","MSP",158,1008,17,13,2013-08-09 17:00:00
"7625",2013,8,9,2013,1800,133,2351,2130,141,"B6",415,"N534JB","JFK","SFO",342,2586,18,0,2013-08-09 18:00:00
"7626",2013,8,9,2032,1720,192,2255,1932,203,"EV",6013,"N17169","EWR","CVG",90,569,17,20,2013-08-09 17:00:00
"7627",2013,8,9,2033,1725,188,20,2022,238,"DL",479,"N3771K","EWR","SLC",298,1969,17,25,2013-08-09 17:00:00
"7628",2013,8,9,2046,1815,151,2157,1945,132,"WN",2603,"N217JC","LGA","BNA",111,764,18,15,2013-08-09 18:00:00
"7629",2013,8,9,2050,1611,279,56,1924,332,"UA",207,"N504UA","EWR","SFO",351,2565,16,11,2013-08-09 16:00:00
"7630",2013,8,9,2053,1729,204,11,2055,196,"VX",193,"N640VA","EWR","SFO",333,2565,17,29,2013-08-09 17:00:00
"7631",2013,8,9,2059,1735,204,2253,1937,196,"YV",2751,"N927LR","LGA","CLT",78,544,17,35,2013-08-09 17:00:00
"7632",2013,8,9,2134,1930,124,27,2224,123,"DL",1485,"N3736C","LGA","MCO",134,950,19,30,2013-08-09 19:00:00
"7633",2013,8,9,2144,1930,134,2255,2051,124,"EV",5769,"N834AS","LGA","IAD",47,229,19,30,2013-08-09 19:00:00
"7634",2013,8,9,2145,1840,185,109,2154,195,"UA",353,"N495UA","EWR","TPA",134,997,18,40,2013-08-09 18:00:00
"7635",2013,8,9,2147,1855,172,104,2225,159,"VX",29,"N846VA","JFK","SFO",361,2586,18,55,2013-08-09 18:00:00
"7636",2013,8,9,2148,1930,138,29,2156,153,"9E",3285,"N912XJ","JFK","MSY",156,1182,19,30,2013-08-09 19:00:00
"7637",2013,8,9,2151,1942,129,2324,2100,144,"EV",4373,"N27962","EWR","DCA",46,199,19,42,2013-08-09 19:00:00
"7638",2013,8,9,2203,1731,272,2330,1849,281,"B6",2580,"N267JB","EWR","BOS",42,200,17,31,2013-08-09 17:00:00
"7639",2013,8,9,2204,1930,154,2317,2049,148,"EV",5714,"N835AS","JFK","IAD",49,228,19,30,2013-08-09 19:00:00
"7640",2013,8,9,2205,1900,185,17,2132,165,"DL",947,"N981DL","LGA","ATL",103,762,19,0,2013-08-09 19:00:00
"7641",2013,8,9,2207,1900,187,2306,2030,156,"US",2193,"N733UW","LGA","DCA",39,214,19,0,2013-08-09 19:00:00
"7642",2013,8,9,2209,2001,128,121,2305,136,"VX",415,"N621VA","JFK","LAX",337,2475,20,1,2013-08-09 20:00:00
"7643",2013,8,9,2212,1830,222,2328,1955,213,"MQ",3486,"N711MQ","LGA","BNA",110,764,18,30,2013-08-09 18:00:00
"7644",2013,8,9,2215,1759,256,108,2106,242,"DL",1585,"N928DL","LGA","MCO",136,950,17,59,2013-08-09 17:00:00
"7645",2013,8,9,2236,2005,151,11,2149,142,"B6",105,"N605JB","JFK","ORD",119,740,20,5,2013-08-09 20:00:00
"7646",2013,8,9,2238,1955,163,40,2217,143,"EV",5395,"N724EV","LGA","TVC",98,655,19,55,2013-08-09 19:00:00
"7647",2013,8,9,2241,1959,162,5,2146,139,"EV",6120,"N21129","LGA","CLE",66,419,19,59,2013-08-09 19:00:00
"7648",2013,8,9,2242,2000,162,128,2244,164,"EV",4204,"N14173","EWR","OKC",186,1325,20,0,2013-08-09 20:00:00
"7649",2013,8,9,2248,2000,168,2342,2118,144,"US",2195,"N751UW","LGA","DCA",36,214,20,0,2013-08-09 20:00:00
"7650",2013,8,9,2250,1835,255,28,2010,258,"MQ",3674,"N520MQ","LGA","CLE",67,419,18,35,2013-08-09 18:00:00
"7651",2013,8,9,2251,1940,191,103,2142,201,"EV",4361,"N48901","EWR","TYS",96,631,19,40,2013-08-09 19:00:00
"7652",2013,8,9,2301,2040,141,49,2235,134,"MQ",3603,"N735MQ","LGA","DTW",84,502,20,40,2013-08-09 20:00:00
"7653",2013,8,9,2315,2010,185,27,2134,173,"B6",418,"N239JB","JFK","BOS",42,187,20,10,2013-08-09 20:00:00
"7654",2013,8,9,2324,2036,168,34,2205,149,"B6",686,"N304JB","JFK","ROC",48,264,20,36,2013-08-09 20:00:00
"7655",2013,8,9,2339,2108,151,219,2359,140,"UA",667,"N809UA","EWR","PBI",137,1023,21,8,2013-08-09 21:00:00
"7656",2013,8,9,2343,2051,172,230,2358,152,"B6",165,"N563JB","JFK","PDX",325,2454,20,51,2013-08-09 20:00:00
"7657",2013,8,9,2344,2119,145,206,2354,132,"B6",527,"N615JB","EWR","MCO",123,937,21,19,2013-08-09 21:00:00
"7658",2013,8,9,2355,2030,205,115,2202,193,"FL",485,"N923AT","LGA","CAK",62,397,20,30,2013-08-09 20:00:00
"7659",2013,8,10,1120,730,230,1323,943,220,"EV",5144,"N718EV","LGA","TVC",96,655,7,30,2013-08-10 07:00:00
"7660",2013,8,10,1202,915,167,1316,1036,160,"DL",867,"N340NB","JFK","BOS",40,187,9,15,2013-08-10 09:00:00
"7661",2013,8,10,1540,1323,137,1746,1531,135,"EV",5799,"N14173","EWR","OMA",166,1134,13,23,2013-08-10 13:00:00
"7662",2013,8,10,1543,1241,182,1812,1518,174,"B6",927,"N571JB","EWR","MCO",131,937,12,41,2013-08-10 12:00:00
"7663",2013,8,10,1638,1300,218,1745,1416,209,"US",2181,"N944UW","LGA","DCA",40,214,13,0,2013-08-10 13:00:00
"7664",2013,8,10,1748,1450,178,2002,1714,168,"9E",4268,"N8968E","JFK","CLT",103,541,14,50,2013-08-10 14:00:00
"7665",2013,8,10,1817,1530,167,2032,1755,157,"MQ",3202,"N942MQ","JFK","IND",106,665,15,30,2013-08-10 15:00:00
"7666",2013,8,10,1827,1500,207,2041,1653,228,"US",802,"N169UW","EWR","CLT",87,529,15,0,2013-08-10 15:00:00
"7667",2013,8,10,1844,1440,244,2102,1647,255,"B6",575,"N273JB","JFK","MSY",169,1182,14,40,2013-08-10 14:00:00
"7668",2013,8,10,2125,1901,144,36,2213,143,"B6",201,"N231JB","JFK","FLL",146,1069,19,1,2013-08-10 19:00:00
"7669",2013,8,11,100,1900,360,318,2143,335,"DL",2454,"N3750D","JFK","DEN",236,1626,19,0,2013-08-11 19:00:00
"7670",2013,8,11,103,2159,184,206,2327,159,"EV",4347,"N15980","EWR","BTV",52,266,21,59,2013-08-11 21:00:00
"7671",2013,8,11,1238,1025,133,1425,1225,120,"MQ",3689,"N505MQ","LGA","DTW",80,502,10,25,2013-08-11 10:00:00
"7672",2013,8,11,1348,1100,168,1546,1257,169,"EV",6115,"N29917","LGA","CLE",72,419,11,0,2013-08-11 11:00:00
"7673",2013,8,11,1416,1200,136,1630,1358,152,"EV",4302,"N14950","EWR","MCI",164,1092,12,0,2013-08-11 12:00:00
"7674",2013,8,11,1520,1205,195,1735,1430,185,"MQ",3658,"N503MQ","LGA","ATL",106,762,12,5,2013-08-11 12:00:00
"7675",2013,8,11,1621,1345,156,1956,1635,201,"AA",753,"N3CFAA","LGA","DFW",191,1389,13,45,2013-08-11 13:00:00
"7676",2013,8,11,2015,1755,140,12,2120,172,"AA",177,"N324AA","JFK","SFO",356,2586,17,55,2013-08-11 17:00:00
"7677",2013,8,11,2018,1800,138,2218,2012,126,"DL",1321,"N360NB","EWR","MSP",149,1008,18,0,2013-08-11 18:00:00
"7678",2013,8,11,2315,1735,340,216,2048,328,"B6",263,"N644JB","JFK","SEA",331,2422,17,35,2013-08-11 17:00:00
"7679",2013,8,12,940,735,125,1222,1005,137,"AA",1949,"N3KKAA","JFK","LAS",314,2248,7,35,2013-08-12 07:00:00
"7680",2013,8,12,1132,850,162,1234,1014,140,"9E",3466,"N902XJ","JFK","DCA",41,213,8,50,2013-08-12 08:00:00
"7681",2013,8,12,1707,1455,132,1905,1701,124,"9E",4120,"N8683B","JFK","CLE",78,425,14,55,2013-08-12 14:00:00
