"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"613",2013,2,4,1632,1629,3,1933,1930,3,"B6",369,"N665JB","LGA","PBI",155,1035,16,29,2013-02-04 16:00:00
"614",2013,2,4,1632,1620,12,1825,1750,35,"MQ",4622,"N522MQ","LGA","BNA",128,764,16,20,2013-02-04 16:00:00
"615",2013,2,4,1633,1616,17,1837,1813,24,"EV",4092,"N14105","EWR","DAY",91,533,16,16,2013-02-04 16:00:00
"616",2013,2,4,1633,1555,38,1828,1748,40,"B6",917,"N178JB","JFK","ORD",133,740,15,55,2013-02-04 15:00:00
"617",2013,2,4,1635,1640,-5,1836,1835,1,"WN",372,"N791SW","LGA","STL",142,888,16,40,2013-02-04 16:00:00
"618",2013,2,4,1638,1610,28,1816,1756,20,"EV",5486,"N712EV","LGA","PIT",68,335,16,10,2013-02-04 16:00:00
"619",2013,2,4,1638,1440,118,1937,1746,111,"UA",1579,"N24224","EWR","MIA",160,1085,14,40,2013-02-04 14:00:00
"620",2013,2,4,1641,1644,-3,1845,1847,-2,"EV",4411,"N14153","EWR","MEM",157,946,16,44,2013-02-04 16:00:00
"621",2013,2,4,1642,1635,7,1927,1907,20,"EV",4705,"N15572","EWR","ATL",134,746,16,35,2013-02-04 16:00:00
"622",2013,2,4,1642,1645,-3,1933,2005,-32,"AA",181,"N339AA","JFK","LAX",330,2475,16,45,2013-02-04 16:00:00
"623",2013,2,4,1644,1640,4,1822,1816,6,"EV",4485,"N16951","EWR","RDU",71,416,16,40,2013-02-04 16:00:00
"624",2013,2,4,1644,1640,4,1949,1955,-6,"AA",773,"N477AA","LGA","DFW",214,1389,16,40,2013-02-04 16:00:00
"625",2013,2,4,1645,1620,25,1933,1915,18,"UA",1688,"N15710","EWR","MCO",148,937,16,20,2013-02-04 16:00:00
"626",2013,2,4,1646,1650,-4,1812,1826,-14,"UA",464,"N841UA","EWR","ORD",119,719,16,50,2013-02-04 16:00:00
"627",2013,2,4,1647,1635,12,1949,1951,-2,"B6",139,"N339JB","JFK","RSW",165,1074,16,35,2013-02-04 16:00:00
"628",2013,2,4,1648,1650,-2,1755,1820,-25,"AA",1790,"N3FNAA","JFK","BOS",38,187,16,50,2013-02-04 16:00:00
"629",2013,2,4,1649,1655,-6,1956,2014,-18,"B6",359,"N621JB","JFK","BUR",342,2465,16,55,2013-02-04 16:00:00
"630",2013,2,4,1649,1640,9,1915,1850,25,"MQ",4540,"N833MQ","LGA","DTW",104,502,16,40,2013-02-04 16:00:00
"631",2013,2,4,1651,1700,-9,1955,2005,-10,"B6",509,"N630JB","EWR","FLL",159,1065,17,0,2013-02-04 17:00:00
"632",2013,2,4,1651,1650,1,1917,1936,-19,"UA",372,"N418UA","EWR","LAS",303,2227,16,50,2013-02-04 16:00:00
"633",2013,2,4,1651,1700,-9,1807,1813,-6,"US",2136,"N953UW","LGA","BOS",42,184,17,0,2013-02-04 17:00:00
"634",2013,2,4,1652,1628,24,1801,1735,26,"EV",4588,"N13913","EWR","MHT",40,209,16,28,2013-02-04 16:00:00
"635",2013,2,4,1652,1700,-8,1929,1943,-14,"DL",1499,"N636DL","LGA","ATL",122,762,17,0,2013-02-04 17:00:00
"636",2013,2,4,1653,1655,-2,1938,2009,-31,"B6",185,"N624JB","JFK","SAN",326,2446,16,55,2013-02-04 16:00:00
"637",2013,2,4,1654,1700,-6,2138,2204,-26,"DL",329,"N3747D","JFK","SJU",193,1598,17,0,2013-02-04 17:00:00
"638",2013,2,4,1655,1700,-5,1811,1817,-6,"US",2183,"N750UW","LGA","DCA",44,214,17,0,2013-02-04 17:00:00
"639",2013,2,4,1656,1522,94,1908,1727,101,"EV",4086,"N25134","EWR","GRR",104,605,15,22,2013-02-04 15:00:00
"640",2013,2,4,1656,1700,-4,1949,1950,-1,"AA",575,"N5DXAA","JFK","EGE",266,1747,17,0,2013-02-04 17:00:00
"641",2013,2,4,1657,1700,-3,1949,1955,-6,"AA",257,"N3CJAA","JFK","LAS",319,2248,17,0,2013-02-04 17:00:00
"642",2013,2,4,1657,1700,-3,1950,2036,-46,"DL",127,"N709TW","JFK","LAX",332,2475,17,0,2013-02-04 17:00:00
"643",2013,2,4,1657,1655,2,2014,2030,-16,"VX",413,"N631VA","JFK","LAX",342,2475,16,55,2013-02-04 16:00:00
"644",2013,2,4,1700,1635,25,1845,1810,35,"MQ",3695,"N527MQ","EWR","ORD",124,719,16,35,2013-02-04 16:00:00
"645",2013,2,4,1701,1619,42,1801,1723,38,"EV",4271,"N12563","EWR","ALB",33,143,16,19,2013-02-04 16:00:00
"646",2013,2,4,1701,1655,6,2013,2029,-16,"DL",706,"N325NB","JFK","AUS",236,1521,16,55,2013-02-04 16:00:00
"647",2013,2,4,1703,1706,-3,1826,1833,-7,"B6",36,"N529JB","JFK","ROC",55,264,17,6,2013-02-04 17:00:00
"648",2013,2,4,1706,1705,1,1835,1830,5,"MQ",4410,"N835MQ","JFK","DCA",59,213,17,5,2013-02-04 17:00:00
"649",2013,2,4,1708,1708,0,2019,2022,-3,"B6",15,"N323JB","JFK","FLL",167,1069,17,8,2013-02-04 17:00:00
"650",2013,2,4,1708,1705,3,2006,2007,-1,"B6",143,"N634JB","JFK","PBI",155,1028,17,5,2013-02-04 17:00:00
"651",2013,2,4,1709,1710,-1,2027,2015,12,"AA",695,"N3ADAA","JFK","AUS",233,1521,17,10,2013-02-04 17:00:00
"652",2013,2,4,1709,1710,-1,1909,1913,-4,"US",894,"N459UW","LGA","CLT",99,544,17,10,2013-02-04 17:00:00
"653",2013,2,4,1710,1715,-5,2011,2019,-8,"DL",1585,"N915DL","LGA","MCO",143,950,17,15,2013-02-04 17:00:00
"654",2013,2,4,1710,1715,-5,1954,2040,-46,"DL",503,"N3769L","JFK","SAN",330,2446,17,15,2013-02-04 17:00:00
"655",2013,2,4,1712,1645,27,1921,1906,15,"9E",4027,"N8604C","EWR","CVG",108,569,16,45,2013-02-04 16:00:00
"656",2013,2,4,1712,1719,-7,1934,1945,-11,"UA",509,"N526UA","LGA","DEN",241,1620,17,19,2013-02-04 17:00:00
"657",2013,2,4,1713,1720,-7,1856,1905,-9,"MQ",4479,"N723MQ","LGA","RDU",69,431,17,20,2013-02-04 17:00:00
"658",2013,2,4,1714,1720,-6,2015,2040,-25,"AA",1999,"N5CGAA","EWR","MIA",156,1085,17,20,2013-02-04 17:00:00
"659",2013,2,4,1714,1429,165,1814,1539,155,"B6",1010,"N284JB","JFK","BOS",37,187,14,29,2013-02-04 14:00:00
"660",2013,2,4,1715,1720,-5,1929,1915,14,"AA",1351,"N3CVAA","JFK","ORD",151,740,17,20,2013-02-04 17:00:00
"661",2013,2,4,1715,1705,10,2026,2015,11,"UA",1259,"N14731","LGA","IAH",225,1416,17,5,2013-02-04 17:00:00
"662",2013,2,4,1716,1720,-4,2036,2033,3,"DL",1779,"N359NW","LGA","FLL",177,1076,17,20,2013-02-04 17:00:00
"663",2013,2,4,1718,1720,-2,1923,1910,13,"AA",345,"N540AA","LGA","ORD",148,733,17,20,2013-02-04 17:00:00
"664",2013,2,4,1718,1725,-7,2039,2050,-11,"UA",512,"N532UA","JFK","SFO",349,2586,17,25,2013-02-04 17:00:00
"665",2013,2,4,1719,1722,-3,1852,1844,8,"EV",4300,"N27962","EWR","RIC",58,277,17,22,2013-02-04 17:00:00
"666",2013,2,4,1719,1710,9,2043,2036,7,"UA",1178,"N29124","EWR","SFO",355,2565,17,10,2013-02-04 17:00:00
"667",2013,2,4,1720,1729,-9,2033,2046,-13,"DL",1185,"N391DA","EWR","SLC",286,1969,17,29,2013-02-04 17:00:00
"668",2013,2,4,1720,1708,12,2030,2026,4,"UA",1606,"N37427","EWR","LAX",339,2454,17,8,2013-02-04 17:00:00
"669",2013,2,4,1721,1725,-4,2019,2040,-21,"AA",145,"N3JLAA","JFK","SAN",338,2446,17,25,2013-02-04 17:00:00
"670",2013,2,4,1722,1730,-8,2000,1957,3,"F9",837,"N216FR","LGA","DEN",241,1620,17,30,2013-02-04 17:00:00
"671",2013,2,4,1725,1645,40,1924,1900,24,"DL",1473,"N321NB","LGA","MEM",156,963,16,45,2013-02-04 16:00:00
"672",2013,2,4,1725,1730,-5,1902,1855,7,"WN",216,"N294WN","EWR","MDW",118,711,17,30,2013-02-04 17:00:00
"673",2013,2,4,1725,1446,159,2035,1757,158,"UA",337,"N465UA","LGA","IAH",219,1416,14,46,2013-02-04 14:00:00
"674",2013,2,4,1727,1725,2,2038,2023,15,"UA",1134,"N13110","EWR","IAH",219,1400,17,25,2013-02-04 17:00:00
"675",2013,2,4,1728,1725,3,2029,2017,12,"UA",1109,"N12125","EWR","MCO",151,937,17,25,2013-02-04 17:00:00
"676",2013,2,4,1728,1635,53,1913,1816,57,"UA",1638,"N81449","EWR","CLE",74,404,16,35,2013-02-04 16:00:00
"677",2013,2,4,1729,1729,0,2104,2049,15,"AA",543,"N367AA","JFK","MIA",174,1089,17,29,2013-02-04 17:00:00
"678",2013,2,4,1731,1745,-14,2019,2042,-23,"B6",391,"N517JB","LGA","MCO",146,950,17,45,2013-02-04 17:00:00
"679",2013,2,4,1731,1730,1,2105,2052,13,"UA",1593,"N26208","EWR","PDX",365,2434,17,30,2013-02-04 17:00:00
"680",2013,2,4,1732,1630,62,1931,1835,56,"B6",1085,"N329JB","JFK","CLT",97,541,16,30,2013-02-04 16:00:00
"681",2013,2,4,1733,1615,78,1945,1845,60,"WN",161,"N483WN","EWR","DEN",226,1605,16,15,2013-02-04 16:00:00
"682",2013,2,4,1734,1610,84,1939,1800,99,"AA",341,"N490AA","LGA","ORD",150,733,16,10,2013-02-04 16:00:00
"683",2013,2,4,1734,1700,34,2049,2049,0,"DL",31,"N727TW","JFK","SFO",355,2586,17,0,2013-02-04 17:00:00
"684",2013,2,4,1735,1730,5,2008,2004,4,"FL",623,"N337AT","LGA","ATL",125,762,17,30,2013-02-04 17:00:00
"685",2013,2,4,1735,1639,56,1842,1753,49,"B6",1176,"N334JB","EWR","BOS",44,200,16,39,2013-02-04 16:00:00
"686",2013,2,4,1735,1730,5,1933,1923,10,"US",449,"N679AW","EWR","CLT",91,529,17,30,2013-02-04 17:00:00
"687",2013,2,4,1736,1710,26,1850,1833,17,"UA",531,"N468UA","EWR","BOS",44,200,17,10,2013-02-04 17:00:00
"688",2013,2,4,1737,1700,37,2010,1935,35,"DL",2042,"N375DA","EWR","ATL",121,746,17,0,2013-02-04 17:00:00
"689",2013,2,4,1738,1730,8,2047,2023,24,"UA",1637,"N73259","EWR","TPA",162,997,17,30,2013-02-04 17:00:00
"690",2013,2,4,1739,1745,-6,2006,2020,-14,"MQ",4413,"N730MQ","LGA","XNA",184,1147,17,45,2013-02-04 17:00:00
"691",2013,2,4,1743,1745,-2,1940,1953,-13,"DL",2331,"N910DL","LGA","DTW",91,502,17,45,2013-02-04 17:00:00
"692",2013,2,4,1743,1700,43,1912,1840,32,"MQ",4323,"N607MQ","JFK","ORF",54,290,17,0,2013-02-04 17:00:00
"693",2013,2,4,1745,1745,0,2042,2055,-13,"AA",785,"N3CWAA","LGA","DFW",209,1389,17,45,2013-02-04 17:00:00
"694",2013,2,4,1746,1735,11,1924,1921,3,"B6",1111,"N279JB","JFK","RDU",83,427,17,35,2013-02-04 17:00:00
"695",2013,2,4,1746,1700,46,1937,1839,58,"UA",689,"N848UA","LGA","ORD",144,733,17,0,2013-02-04 17:00:00
"696",2013,2,4,1747,1745,2,2140,2117,23,"DL",1394,"N3750D","JFK","PDX",361,2454,17,45,2013-02-04 17:00:00
"697",2013,2,4,1747,1630,77,2111,2015,56,"VX",27,"N851VA","JFK","SFO",359,2586,16,30,2013-02-04 16:00:00
"698",2013,2,4,1747,1753,-6,2045,2105,-20,"UA",535,"N502UA","JFK","LAX",339,2475,17,53,2013-02-04 17:00:00
"699",2013,2,4,1749,1555,114,2016,1810,126,"EV",3820,"N16999","EWR","SDF",123,642,15,55,2013-02-04 15:00:00
"700",2013,2,4,1750,1727,23,2117,2038,39,"UA",738,"N476UA","EWR","SEA",362,2402,17,27,2013-02-04 17:00:00
"701",2013,2,4,1750,1800,-10,1950,2006,-16,"US",373,"N650AW","JFK","CLT",91,541,18,0,2013-02-04 18:00:00
"702",2013,2,4,1751,1750,1,2058,2102,-4,"UA",1228,"N27733","EWR","SAN",346,2425,17,50,2013-02-04 17:00:00
"703",2013,2,4,1753,1800,-7,1854,1913,-19,"US",2138,"N952UW","LGA","BOS",38,184,18,0,2013-02-04 18:00:00
"704",2013,2,4,1754,1755,-1,2111,2108,3,"B6",989,"N644JB","JFK","FLL",171,1069,17,55,2013-02-04 17:00:00
"705",2013,2,4,1755,1800,-5,1950,1939,11,"UA",691,"N811UA","LGA","ORD",151,733,18,0,2013-02-04 18:00:00
"706",2013,2,4,1755,1800,-5,1912,1913,-1,"US",2185,"N756US","LGA","DCA",52,214,18,0,2013-02-04 18:00:00
"707",2013,2,4,1756,1800,-4,2056,2043,13,"DL",1047,"N668DN","LGA","ATL",120,762,18,0,2013-02-04 18:00:00
"708",2013,2,4,1757,1800,-3,1906,1914,-8,"B6",1016,"N316JB","JFK","BOS",40,187,18,0,2013-02-04 18:00:00
"709",2013,2,4,1758,1705,53,1936,1905,31,"WN",440,"N443WN","EWR","STL",138,872,17,5,2013-02-04 17:00:00
"710",2013,2,4,1800,1659,61,2143,2046,57,"9E",3375,"N901XJ","JFK","SAT",257,1587,16,59,2013-02-04 16:00:00
"711",2013,2,4,1800,1800,0,1905,1910,-5,"WN",808,"N726SW","EWR","BWI",40,169,18,0,2013-02-04 18:00:00
"712",2013,2,4,1801,1810,-9,2117,2141,-24,"B6",173,"N503JB","JFK","SJC",348,2569,18,10,2013-02-04 18:00:00
"713",2013,2,4,1801,1758,3,1945,1936,9,"UA",1139,"N78506","EWR","ORD",133,719,17,58,2013-02-04 17:00:00
"714",2013,2,4,1803,1807,-4,2108,2127,-19,"B6",217,"N662JB","JFK","LGB",343,2465,18,7,2013-02-04 18:00:00
"715",2013,2,4,1803,1805,-2,1953,1935,18,"WN",389,"N963WN","LGA","MDW",120,725,18,5,2013-02-04 18:00:00
"716",2013,2,4,1804,1710,54,1948,1859,49,"EV",4202,"N14562","EWR","STL",142,872,17,10,2013-02-04 17:00:00
"717",2013,2,4,1804,1810,-6,2123,2130,-7,"AA",1611,"N3HRAA","LGA","MIA",164,1096,18,10,2013-02-04 18:00:00
"718",2013,2,4,1805,1808,-3,2101,2106,-5,"UA",1269,"N34282","EWR","PBI",152,1023,18,8,2013-02-04 18:00:00
"719",2013,2,4,1806,1725,41,1934,1855,39,"MQ",4255,"N923MQ","JFK","BNA",131,765,17,25,2013-02-04 17:00:00
"720",2013,2,4,1807,1815,-8,2114,2130,-16,"AS",7,"N408AS","EWR","SEA",344,2402,18,15,2013-02-04 18:00:00
"721",2013,2,4,1807,1810,-3,1955,1945,10,"MQ",4484,"N734MQ","LGA","BNA",128,764,18,10,2013-02-04 18:00:00
"722",2013,2,4,1808,1729,39,1927,1902,25,"EV",4480,"N29917","EWR","PIT",62,319,17,29,2013-02-04 17:00:00
"723",2013,2,4,1808,1815,-7,2018,2038,-20,"DL",927,"N358NB","JFK","DTW",96,509,18,15,2013-02-04 18:00:00
"724",2013,2,4,1808,1808,0,1950,1949,1,"UA",1053,"N17719","EWR","CLE",76,404,18,8,2013-02-04 18:00:00
"725",2013,2,4,1810,1820,-10,2133,2150,-17,"AA",119,"N3JDAA","EWR","LAX",336,2454,18,20,2013-02-04 18:00:00
"726",2013,2,4,1810,1810,0,2142,2150,-8,"UA",594,"N425UA","EWR","PHX",299,2133,18,10,2013-02-04 18:00:00
"727",2013,2,4,1811,1815,-4,1944,1958,-14,"9E",4019,"N8976E","JFK","RIC",65,288,18,15,2013-02-04 18:00:00
"728",2013,2,4,1811,1750,21,1919,1907,12,"B6",1307,"N228JB","JFK","IAD",50,228,17,50,2013-02-04 17:00:00
"729",2013,2,4,1812,1815,-3,2016,2023,-7,"EV",4495,"N41104","EWR","DSM",161,1017,18,15,2013-02-04 18:00:00
"730",2013,2,4,1812,1815,-3,1931,1952,-21,"9E",4277,"N829AY","JFK","ORF",50,290,18,15,2013-02-04 18:00:00
"731",2013,2,4,1812,1815,-3,2011,2026,-15,"DL",2019,"N333NW","LGA","MSP",152,1020,18,15,2013-02-04 18:00:00
"732",2013,2,4,1817,1825,-8,1943,2008,-25,"EV",5073,"N600QX","LGA","MSN",120,812,18,25,2013-02-04 18:00:00
"733",2013,2,4,1817,1820,-3,2013,2005,8,"AA",353,"N3DRAA","LGA","ORD",134,733,18,20,2013-02-04 18:00:00
"734",2013,2,4,1817,1810,7,2127,2120,7,"UA",1292,"N38403","EWR","FLL",165,1065,18,10,2013-02-04 18:00:00
"735",2013,2,4,1819,1820,-1,2104,2114,-10,"B6",711,"N793JB","JFK","LAS",316,2248,18,20,2013-02-04 18:00:00
"736",2013,2,4,1819,1815,4,2051,2050,1,"DL",926,"N310DE","EWR","ATL",118,746,18,15,2013-02-04 18:00:00
"737",2013,2,4,1819,1820,-1,2106,2116,-10,"UA",1169,"N13716","EWR","LAS",321,2227,18,20,2013-02-04 18:00:00
"738",2013,2,4,1821,1815,6,1936,1939,-3,"UA",1703,"N24202","EWR","BOS",42,200,18,15,2013-02-04 18:00:00
"739",2013,2,4,1822,1830,-8,2140,2202,-22,"UA",272,"N508UA","JFK","SFO",348,2586,18,30,2013-02-04 18:00:00
"740",2013,2,4,1823,1830,-7,2145,2205,-20,"AA",269,"N3JWAA","JFK","SEA",356,2422,18,30,2013-02-04 18:00:00
"741",2013,2,4,1825,1825,0,1928,1935,-7,"US",1860,"N742PS","LGA","PHL",32,96,18,25,2013-02-04 18:00:00
"742",2013,2,4,1826,1730,56,2048,1936,72,"EV",4382,"N12921","EWR","DTW",99,488,17,30,2013-02-04 17:00:00
"743",2013,2,4,1826,1630,116,2005,1807,118,"EV",4702,"N16911","EWR","GSO",78,445,16,30,2013-02-04 16:00:00
"744",2013,2,4,1826,1819,7,2130,2138,-8,"UA",593,"N829UA","EWR","SNA",335,2434,18,19,2013-02-04 18:00:00
"745",2013,2,4,1828,1830,-2,2135,2148,-13,"UA",1165,"N34460","EWR","LAX",337,2454,18,30,2013-02-04 18:00:00
"746",2013,2,4,1828,1830,-2,2021,2015,6,"MQ",4674,"N502MQ","LGA","CLE",75,419,18,30,2013-02-04 18:00:00
"747",2013,2,4,1829,1735,54,1940,1854,46,"B6",74,"N703JB","JFK","BTV",46,266,17,35,2013-02-04 17:00:00
"748",2013,2,4,1829,1830,-1,2045,2048,-3,"UA",612,"N594UA","EWR","DEN",228,1605,18,30,2013-02-04 18:00:00
"749",2013,2,4,1833,1703,90,1948,1810,98,"EV",4373,"N19966","EWR","DCA",45,199,17,3,2013-02-04 17:00:00
"750",2013,2,4,1833,1745,48,2135,2041,54,"B6",547,"N562JB","EWR","PBI",155,1023,17,45,2013-02-04 17:00:00
"751",2013,2,4,1833,1835,-2,1932,1950,-18,"MQ",3944,"N906MQ","JFK","BWI",44,184,18,35,2013-02-04 18:00:00
"752",2013,2,4,1834,1840,-6,2034,2049,-15,"DL",2131,"N362NW","LGA","DTW",89,502,18,40,2013-02-04 18:00:00
"753",2013,2,4,1839,1635,124,2104,1856,128,"EV",3805,"N26549","EWR","SAV",122,708,16,35,2013-02-04 16:00:00
"754",2013,2,4,1839,1745,54,2156,2120,36,"AA",177,"N323AA","JFK","SFO",347,2586,17,45,2013-02-04 17:00:00
"755",2013,2,4,1840,1845,-5,2200,2221,-21,"DL",2190,"N323US","JFK","MIA",177,1089,18,45,2013-02-04 18:00:00
"756",2013,2,4,1842,1710,92,1940,1820,80,"EV",4316,"N22909","EWR","BWI",36,169,17,10,2013-02-04 17:00:00
"757",2013,2,4,1842,1835,7,2213,2212,1,"DL",1643,"N3749D","JFK","SEA",362,2422,18,35,2013-02-04 18:00:00
"758",2013,2,4,1845,1605,160,2012,1754,138,"9E",3459,"N604LR","JFK","BNA",118,765,16,5,2013-02-04 16:00:00
"759",2013,2,4,1847,1850,-3,2151,2212,-21,"DL",2159,"N3767","JFK","MCO",147,944,18,50,2013-02-04 18:00:00
"760",2013,2,4,1848,1845,3,2120,2137,-17,"9E",3369,"N925XJ","JFK","MSY",197,1182,18,45,2013-02-04 18:00:00
"761",2013,2,4,1848,1850,-2,2026,2050,-24,"AA",2019,"N547AA","LGA","STL",139,888,18,50,2013-02-04 18:00:00
"762",2013,2,4,1849,1855,-6,2146,2210,-24,"DL",2391,"N348NW","JFK","TPA",159,1005,18,55,2013-02-04 18:00:00
"763",2013,2,4,1850,1900,-10,2035,2057,-22,"9E",3368,"N605LR","JFK","PIT",71,340,19,0,2013-02-04 19:00:00
"764",2013,2,4,1851,1900,-9,2000,2018,-18,"EV",5714,"N825AS","JFK","IAD",46,228,19,0,2013-02-04 19:00:00
"765",2013,2,4,1852,1815,37,2055,2042,13,"9E",3542,"N937XJ","JFK","MSP",158,1029,18,15,2013-02-04 18:00:00
"766",2013,2,4,1853,1855,-2,2350,2355,-5,"AA",1613,"N5EPAA","JFK","SJU",197,1598,18,55,2013-02-04 18:00:00
"767",2013,2,4,1853,1855,-2,2136,2142,-6,"DL",951,"N1609","JFK","ATL",118,760,18,55,2013-02-04 18:00:00
"768",2013,2,4,1853,1856,-3,2144,2204,-20,"UA",891,"N482UA","LGA","IAH",210,1416,18,56,2013-02-04 18:00:00
"769",2013,2,4,1853,1900,-7,1950,2012,-22,"US",2140,"N949UW","LGA","BOS",37,184,19,0,2013-02-04 19:00:00
"770",2013,2,4,1854,1830,24,2100,2044,16,"EV",5203,"N608QX","EWR","DTW",99,488,18,30,2013-02-04 18:00:00
"771",2013,2,4,1855,1900,-5,2152,2238,-46,"DL",87,"N713TW","JFK","LAX",335,2475,19,0,2013-02-04 19:00:00
"772",2013,2,4,1856,1900,-4,2129,2146,-17,"DL",947,"N643DL","LGA","ATL",121,762,19,0,2013-02-04 19:00:00
"773",2013,2,4,1856,1900,-4,2001,2015,-14,"US",2187,"N709UW","LGA","DCA",40,214,19,0,2013-02-04 19:00:00
"774",2013,2,4,1857,1900,-3,2125,2134,-9,"FL",645,"N932AT","LGA","ATL",123,762,19,0,2013-02-04 19:00:00
"775",2013,2,4,1858,1900,-2,2025,2051,-26,"DL",1255,"N346NB","LGA","PIT",64,335,19,0,2013-02-04 19:00:00
"776",2013,2,4,1900,1846,14,2029,2018,11,"B6",130,"N292JB","JFK","BUF",65,301,18,46,2013-02-04 18:00:00
"777",2013,2,4,1900,1900,0,2232,2301,-29,"DL",1465,"N704X","JFK","SFO",369,2586,19,0,2013-02-04 19:00:00
"778",2013,2,4,1900,1900,0,2019,2040,-21,"UA",954,"N470UA","EWR","ORD",117,719,19,0,2013-02-04 19:00:00
"779",2013,2,4,1901,1805,56,2050,1955,55,"MQ",4626,"N535MQ","LGA","CMH",85,479,18,5,2013-02-04 18:00:00
"780",2013,2,4,1901,1855,6,2054,2100,-6,"MQ",4649,"N521MQ","LGA","MSP",147,1020,18,55,2013-02-04 18:00:00
"781",2013,2,4,1901,1905,-4,2216,2235,-19,"UA",1054,"N76523","EWR","SFO",352,2565,19,5,2013-02-04 19:00:00
"782",2013,2,4,1906,1905,1,2151,2225,-34,"AA",21,"N328AA","JFK","LAX",320,2475,19,5,2013-02-04 19:00:00
"783",2013,2,4,1909,1910,-1,2201,2215,-14,"AA",2075,"N564AA","EWR","DFW",205,1372,19,10,2013-02-04 19:00:00
"784",2013,2,4,1911,1915,-4,2117,2111,6,"9E",3525,"N903XJ","JFK","ORD",127,740,19,15,2013-02-04 19:00:00
"785",2013,2,4,1911,1910,1,2044,2055,-11,"MQ",4569,"N711MQ","LGA","RDU",73,431,19,10,2013-02-04 19:00:00
"786",2013,2,4,1914,1915,-1,2211,2211,0,"B6",155,"N524JB","JFK","MCO",151,944,19,15,2013-02-04 19:00:00
"787",2013,2,4,1914,1920,-6,2227,2258,-31,"DL",6,"N3757D","JFK","SLC",284,1990,19,20,2013-02-04 19:00:00
"788",2013,2,4,1914,1920,-6,2231,2246,-15,"DL",1385,"N3768","JFK","FLL",175,1069,19,20,2013-02-04 19:00:00
"789",2013,2,4,1915,1929,-14,2240,2246,-6,"DL",1099,"N316NB","LGA","RSW",180,1080,19,29,2013-02-04 19:00:00
"790",2013,2,4,1916,1920,-4,2226,2315,-49,"DL",1345,"N3758Y","JFK","PHX",293,2153,19,20,2013-02-04 19:00:00
"791",2013,2,4,1917,1800,77,2153,2104,49,"UA",1221,"N23707","EWR","DFW",198,1372,18,0,2013-02-04 18:00:00
"792",2013,2,4,1918,1925,-7,2029,2045,-16,"9E",4127,"N824AY","JFK","IAD",45,228,19,25,2013-02-04 19:00:00
"793",2013,2,4,1918,1925,-7,2241,2247,-6,"DL",2139,"N925DL","LGA","MIA",167,1096,19,25,2013-02-04 19:00:00
"794",2013,2,4,1920,1925,-5,2219,2235,-16,"DL",2370,"N320NB","LGA","PBI",165,1035,19,25,2013-02-04 19:00:00
"795",2013,2,4,1924,1850,34,2219,2142,37,"B6",527,"N590JB","EWR","MCO",148,937,18,50,2013-02-04 18:00:00
"796",2013,2,4,1924,1930,-6,2226,2243,-17,"DL",1435,"N919DL","LGA","TPA",165,1010,19,30,2013-02-04 19:00:00
"797",2013,2,4,1924,1905,19,2034,2040,-6,"WN",981,"N283WN","LGA","MKE",117,738,19,5,2013-02-04 19:00:00
"798",2013,2,4,1925,1935,-10,2208,2240,-32,"AA",791,"N3BKAA","LGA","DFW",200,1389,19,35,2013-02-04 19:00:00
"799",2013,2,4,1925,1800,85,2227,2057,90,"B6",9,"N536JB","JFK","MCO",152,944,18,0,2013-02-04 18:00:00
"800",2013,2,4,1925,1915,10,2153,2230,-37,"DL",1729,"N3746H","JFK","LAS",305,2248,19,15,2013-02-04 19:00:00
"801",2013,2,4,1928,1725,123,2138,1933,125,"EV",4323,"N12540","EWR","CVG",107,569,17,25,2013-02-04 17:00:00
"802",2013,2,4,1928,1925,3,2221,2229,-8,"DL",1485,"N982DL","LGA","MCO",153,950,19,25,2013-02-04 19:00:00
"803",2013,2,4,1928,1935,-7,2213,2233,-20,"UA",1416,"N38727","EWR","IAH",208,1400,19,35,2013-02-04 19:00:00
"804",2013,2,4,1929,1930,-1,2210,2213,-3,"DL",1715,"N339NB","LGA","MSY",195,1183,19,30,2013-02-04 19:00:00
"805",2013,2,4,1929,1930,-1,2239,2247,-8,"DL",1854,"N332NB","LGA","FLL",173,1076,19,30,2013-02-04 19:00:00
"806",2013,2,4,1932,1859,33,2241,2224,17,"B6",171,"N558JB","JFK","SMF",346,2521,18,59,2013-02-04 18:00:00
"807",2013,2,4,1934,1945,-11,2214,2241,-27,"9E",3314,"N600LR","JFK","JAX",133,828,19,45,2013-02-04 19:00:00
"808",2013,2,4,1934,1940,-6,2244,2240,4,"AA",1787,"N3EUAA","JFK","TPA",162,1005,19,40,2013-02-04 19:00:00
"809",2013,2,4,1936,1936,0,2045,2056,-11,"EV",5693,"N828AS","LGA","IAD",47,229,19,36,2013-02-04 19:00:00
"810",2013,2,4,1939,1859,40,2249,2246,3,"B6",179,"N526JB","JFK","PHX",287,2153,18,59,2013-02-04 18:00:00
"811",2013,2,4,1941,1845,56,2130,2030,60,"MQ",4517,"N829MQ","LGA","CRW",87,444,18,45,2013-02-04 18:00:00
"812",2013,2,4,1942,1955,-13,2242,2310,-28,"AA",1709,"N3ELAA","LGA","MIA",160,1096,19,55,2013-02-04 19:00:00
"813",2013,2,4,1943,1920,23,2106,2100,6,"AA",359,"N3AMAA","LGA","ORD",119,733,19,20,2013-02-04 19:00:00
